sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
NS14A2IN225P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN225P 14-inch Laptop (Core i5-8250U / 8GB RAM / 512GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Matt Black","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>512GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Matt Black</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",76990.0000,57935.0000,5/14/19,,avita-liber-ns14a2in225p-14-inch-laptop-core-i5-8250u-8gb-ram-512gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-matt-black,,,,/1/_/1_1_55.jpg,,/1/_/1_1_55.jpg,,/1/_/1_1_55.jpg,,/1/_/1_1_55.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_1_55.jpg,/2/_/2_1_56.jpg,/3/_/3_2_52.jpg,/4/_/4_3_24.jpg,/5/_/5_2_33.jpg,/6/_/6_1_37.jpg,/7/_/7_55.jpg,/8/_/8_55.jpg,/9/_/9_39.jpg",",,,,,,,,",,,,,,,,
NS14A2IN226P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN226P 14-inch Laptop (Core i5-8250U / 8GB RAM / 512GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Ornament on Gold","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>512GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Ornament on Gold</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",76990.0000,57935.0000,5/14/19,,avita-liber-ns14a2in226p-14-inch-laptop-core-i5-8250u-8gb-ram-512gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-ornament-on-gold,,,,/u/n/untitled-1_1_6.jpg,,/u/n/untitled-1_1_6.jpg,,/u/n/untitled-1_1_6.jpg,,/u/n/untitled-1_1_6.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/u/n/untitled-1_1_6.jpg,/1/_/1_1_56.jpg,/2/_/2_1_57.jpg,/3/_/3_2_53.jpg",",,,",,,,,,,,
NS14A2IN227P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN227P 14-inch Laptop (Core i5-8250U / 8GB RAM / 512GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Paisley on Lilac","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>512GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Paisley on Lilac</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",76990.0000,57935.0000,5/14/19,,avita-liber-ns14a2in227p-14-inch-laptop-core-i5-8250u-8gb-ram-512gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-paisley-on-lilac,,,,/1/_/1_1_57.jpg,,/1/_/1_1_57.jpg,,/1/_/1_1_57.jpg,,/1/_/1_1_57.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_1_57.jpg,/2/_/2_1_58.jpg,/3/_/3_2_54.jpg,/4/_/4_3_25.jpg",",,,",,,,,,,,
NS14A2IN228P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN228P 14-inch Laptop (Core i5-8250U / 8GB RAM / 512GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Pearl White","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>512GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Pearl White</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",76990.0000,57935.0000,5/14/19,,avita-liber-ns14a2in228p-14-inch-laptop-core-i5-8250u-8gb-ram-512gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-pearl-white,,,,/1/_/1_1_58.jpg,,/1/_/1_1_58.jpg,,/1/_/1_1_58.jpg,,/1/_/1_1_58.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_1_58.jpg,/2/_/2_1_59.jpg,/3/_/3_2_55.jpg,/4/_/4_3_26.jpg,/5/_/5_2_34.jpg,/6/_/6_1_38.jpg,/7/_/7_56.jpg,/8/_/8_56.jpg,/9/_/9_40.jpg",",,,,,,,,",,,,,,,,
NS14A2IN229P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN229P 14-inch Laptop (Core i5-8250U / 8GB RAM / 512GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Shamrock Green","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>512GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Shamrock Green</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",76990.0000,57935.0000,5/14/19,,avita-liber-ns14a2in229p-14-inch-laptop-core-i5-8250u-8gb-ram-512gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-shamrock-green,,,,/1/_/1_1_59.jpg,,/1/_/1_1_59.jpg,,/1/_/1_1_59.jpg,,/1/_/1_1_59.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_1_59.jpg,/2/_/2_1_60.jpg,/3/_/3_2_56.jpg,/4/_/4_3_27.jpg,/5/_/5_2_35.jpg,/6/_/6_1_39.jpg,/7/_/7_57.jpg,/8/_/8_57.jpg,/9/_/9_41.jpg",",,,,,,,,",,,,,,,,
NS14A2IN288P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN288P 14-inch Laptop (Core i5-8250U / 8GB RAM / 512GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Snow Flakes","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>512GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Snow Flakes</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",76990.0000,57935.0000,5/14/19,,avita-liber-ns14a2in288p-14-inch-laptop-core-i5-8250u-8gb-ram-512gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-snow-flakes,,,,/4/_/4_3_28.jpg,,/4/_/4_3_28.jpg,,/4/_/4_3_28.jpg,,/4/_/4_3_28.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/4/_/4_3_28.jpg,/1/_/1_1_60.jpg,/2/_/2_1_61.jpg,/3/_/3_2_57.jpg",",,,",,,,,,,,
NS14A2IN230P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN230P 14-inch Laptop (Core i5-8250U / 8GB RAM / 512GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Space Grey","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>512GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Space Grey</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",76990.0000,57935.0000,5/14/19,,avita-liber-ns14a2in230p-14-inch-laptop-core-i5-8250u-8gb-ram-512gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-space-grey,,,,/1/_/1_1_61.jpg,,/1/_/1_1_61.jpg,,/1/_/1_1_61.jpg,,/1/_/1_1_61.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_1_61.jpg,/2/_/2_1_62.jpg,/3/_/3_2_58.jpg,/4/_/4_3_29.jpg,/5/_/5_2_36.jpg,/6/_/6_1_40.jpg,/7/_/7_58.jpg,/8/_/8_58.jpg,/9/_/9_42.jpg",",,,,,,,,",,,,,,,,
NS14A2IN220P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN220P 14-inch Laptop (Core i5-8250U / 8GB RAM / 512GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Cloud Silver","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>512GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Cloud Silver</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",76990.0000,57935.0000,5/14/19,,avita-liber-ns14a2in220p-14-inch-laptop-core-i5-8250u-8gb-ram-512gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-cloud-silver,,,,/8/_/8_52.jpg,,/8/_/8_52.jpg,,/8/_/8_52.jpg,,/8/_/8_52.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/8/_/8_52.jpg,/9/_/9_37.jpg,/1/_/1_1_50.jpg,/2/_/2_1_52.jpg,/3/_/3_2_47.jpg,/4/_/4_3_19.jpg,/5/_/5_2_29.jpg,/6/_/6_1_34.jpg,/7/_/7_52.jpg",",,,,,,,,",,,,,,,,
NS14A2IN219P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN219P 14-inch Laptop (Core i5-8250U / 8GB RAM / 512GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Cherry Blossom Pink","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>512GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Cherry Blossom</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",76990.0000,57935.0000,5/14/19,,avita-liber-ns14a2in219p-14-inch-laptop-core-i5-8250u-8gb-ram-512gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-cherry-blossom-pink,,,,/4/_/4_3_18.jpg,,/4/_/4_3_18.jpg,,/4/_/4_3_18.jpg,,/4/_/4_3_18.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/4/_/4_3_18.jpg,/2/_/2_1_51.jpg,/3/_/3_2_46.jpg,/u/n/untitled-1_1_5.jpg",",,,",,,,,,,,
NS14A2IN189P,,Default,simple,"Default/Bestselling Products,Default/Lifestyle Laptops,Default/Top 10 Offers,Default/Latest Arrival,Default/AVITA",base,"AVITA LIBER NS14A2IN189P 14-inch Laptop (Core i3-8130U / 8GB RAM / 128GB SSD / Windows 10 Home / Full HD / Fingerprint / Intel UHD Graphics / 1.46Kg), Paisley on Lilac","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.<br/><table><tr><th>Weight</th><td>1.46</td></tr><tr><th>Length</th><td>33.3</td><th>Width</th><td>33.3</td></tr><tr><th>Height</th><td>22.2</td><th>Primary Battery</th><td>36.7 WHr, 2-Cell Battery</td></tr><tr><th>Display</th><td>14"" FHD IPS Display (1920x1080)</td><th>Wireless</th><td>IEEE 802.11 b/g/n/ac, Bluetooth 4.2</td></tr><tr><th>Memory</th><td>8GB DDR4</td><th>Keyboard</th><td>Island-type Keyboard (with Backlit)</td></tr><tr><th>Video Card</th><td>Intel HD Graphics</td><th>Hard Drive</th><td>Wireless driver for 802.11ac + Bluetooth 4.2</td></tr><tr><th>Optical Drive</th><td>128GB SSD SATA M.2</td><th>Power Cord</th><td>No Optical Drive</td></tr><tr><th>Documentation</th><td>Included</td><th>Hard Drive Software</th><td>Quick Start Guide</td></tr><tr><th>Color Choice</th><td>SSD</td><th>Packaging</th><td>Paisley on Lilac</td></tr><tr><th>Processor Label</th><td>Shipping Material</td><th>Power Supply</th><td>Intel Processor</td></tr><tr><th>Carrying Cases</th><td>Laptop Bag</td><th>Warranty</th><td>18 + 6 Months</td></tr></table>","The Thin and Light Liber boasts exciting colors, a premium backlit keyboard, glass trackpad, diamond cut beveling and capable performance.",1.4600,1,"Taxable Goods","Catalog, Search",57990.0000,43637.0000,5/14/19,,avita-liber-ns14a2in189p-14-inch-laptop-core-i3-8130u-8gb-ram-128gb-ssd-windows-10-home-full-hd-fingerprint-intel-uhd-graphics-1-46kg-paisley-on-lilac,,,,/1/_/1_1_39.jpg,,/1/_/1_1_39.jpg,,/1/_/1_1_39.jpg,,/1/_/1_1_39.jpg,,"5/13/19, 7:31 PM","5/13/19, 9:04 PM",5/14/19,,"Block after Info Column",,,,No,,5/14/19,,,,,"Use config",,"featured=""Yes""",10.0000,0.0000,1,0,0,1,1.0000,0,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/1/_/1_1_39.jpg,/2/_/2_1_40.jpg,/3/_/3_2_35.jpg,/4/_/4_3_7.jpg",",,,",,,,,,,,
